l-e-t-r-l     littoral; cf. l-e-t-l
l-e-t-s-e     literacy
l-e-t-sh      litigation
l-e-v         leave, live
l-e-v-i-th-a-n  leviathan
l-e-v-l       level
l-e-v-n       leaven
l-e-v-nt      leavened, levant
l-e-v-s       leaves
l-f-a-r       welfare
l-f-t         left
l-h-i-s       lighthouse
l-h-n-e-s     willingness
l-i           lie, light
l-i/b         liability
l-i/t         lighted
l-ia          lightly
l-ia-n-a-s    lyonnaise
l-ia-r        liar
l-ia-s        likewise
l-i-b         liable
l-i-b-l-e     libelee
l-i-b-r-r-e   library
l-i-g         ligate
l-i-h         lying
l-i-n         lighten
l-i-n-h       lightning
l-i-p-s-g (s2)  Leipzig
l-i-r         lighter, lyre
l-i-s         lice, lies, lights
l-i-s-e-m     lyceum
l-i-s-m (s1)  lightsome
l-i-s-n-s     license
l-i-s-n-sh-ea-t  licentiate
l-i-s-t (s1)  lightest
l-j           legislate, legislation (Expert)
l-j/r         legislator
l-j/sh        legislation
l-j-t         legislature
l-j-tm-a-t    legitimate
l-j-tm-e-s    legitimist
l-j-tm-sh     legitimation
l-j-v         legislative
l-k-m         welcome
l-m-b-r       lumber
l-m-p         lump
l-n-ch        lunch
l-n-ch-n      luncheon
l-ng          long, lung
l-ng/t        longed
l-ng-e (e2)   longer
l-ng-e-n (e2)  longer than
l-ng-e-s      longest
l-ng-p-d-u    long past due
l-n-j         lounge, lunge
l-n-j-t-u     longitude
l-n-j-v-t-e   longevity
l-nt          London
l-o           law, low
l-o-b-o-n     lowborn
l-o-d         laud, lord, load
l-o-d-sh      laudation
l-o-e         lowly, loyal, loyalty
l-o-e/s-t     loyalist
l-o-f         lawful, loaf
l-o-j         lodge
l-o-j-e-sh    logician
l-o-k         local, locate, lock
l-o-k/l       locality
l-o-k/s (s1)  loquacity
l-o-k-df-n-j-e (e2)  locomotive engineer
l-o-k-m-o-df  locomotive
l-o-k-sh      location
l-o-k-u-s     locus, locust
l-o-k-w-a-sh  loquacious
l-o-k-ya      locally
l-o-l (upright o)  lawless
l-o-n         lawn, loan, lone
l-o-n-e       lonely
l-o-n-s-m     lonesome
l-o-nt-r-e    laundry
l-o-r         lore, lower
l-o-r (upright o)  lawyer
l-o-r-n-e-t   lorgnette
l-o-s         loss
l-o-s-a       Los Angeles
l-o-s-p-r/t   low-spirited
l-o-s-t       lost
l-o-s-t (s1)  lowest
l-o-t         lot
l-o-td-r-e    lauditory
l-o-tn-u-m    laudanum
l-p-l         Liverpool
l-r           lure
l-r-e-d       lurid
l-r-k         lurk
l-s           else, list
l-s-a-r       elsewhere
l-sh-u-s      lucious
l-s-l         listless
l-s-n (s1)    lesson (1916), listen (1916)
l-s-s         lists
l-th          wealth
l-u           lieu, look, will you
l-u/t         looked
l-u-d-e-k     ludicrous
l-u-e-v       Louisville
l-u-g-j       luggage
l-u-g-u-b     lugubrious
l-u-k         luck
l-u-k-b-r-a-sh  lucubration
l-u-k-l       luckless
l-u-k-w-o-m   lukewarm
l-u-m-a-t     look into the matter
l-u-mn/s (s1)  luminosity
l-u-n/a       lunatic
l-u-n-a (a2)  lunar
l-u-n-s-e     lunacy
l-u-s         looks, loose, lose
l-u-s-e-d     lucid
l-u-s-nt      loosened, lucent
l-u-tn-nt     lieutenant
l-u-x         luxury
l-u-x-nt      luxuriant
l-u-x-t       luxuriate
l-u-x-u-s     luxurious
l-v           love
l-v/e         lovingly
l-v-d         loved
l-v-e         lovely
l-v-l         loveless
l-v-r         lover
m             am, million (with figure), more
m-            milli- (S90)
m/a-t         magnate
m/a-tm        macadam
m/f           magnification, magnificent, magnify
m/f-e-k-o     magnifico
m/f-n-s       magnificence
m/l-ea        magnolia
m/l-o-k       magniloquent
m/m           magnum
m/n           magnanimous
m/n/mt        magnanimity
m/sh-ea       magnesia
m/sh-m        magnesium
m/s-t         mystic
m/s-t-l       mystical
m/t           magnet
m/t-o         magneto
m/t-u         magnitude
m-a           ma, Massachusetts (Cen.), may, May, my
m-a (a2)      mail, male, mar, mare
m-a/          macr- (Med.), mater- (1916), matr- (1916)
m-a-b         may be, maybe
m-a-b-tn      may be done
m-a-ch        March, march, match
m-a-ch-k-l-a-sh  machicolation
m-a-ch-l      matchless
m-a-ch-t-a    machete
m-a-d         mad, made, maid
m-a-d-m       my dear madam
m-a-d-s       maids, my dear sir
m-a-f         v. m-a-s-f
m-a-g         magazine
m-a-g-s       magazines
m-a-g-t       maggot
m-a-j/r       majority
m-a-j/s-t     majestic
m-a-j-e (e2)  major
m-a-j-e-sh    magician
m-a-j-e-s-t-e-r-l  magisterial
m-a-j-e-s-t-r-l  magistral
m-a-j-k       magic
m-a-j-n       margin
m-a-j-n-l     marginal
m-a-k         make
m-a-k-b-e     make-believe
m-a-k-b-r     macabre
m-a-k-f-e-f-t  v. m-a-k-sh-e-f-t
m-a-k-n-sh    machination
m-a-k-r-n     macron
m-a-k-r-o-k-o-s-m  macrocosm
m-a-k-s       makes
m-a-k-sh-e-f-t  makeshift
m-a-l/b       malleability
m-a-l-a-mn-e-s-sh  maladministration
m-a-l-a-p-r-p-o  malapropos
m-a-l-b       malleable
m-a-l-e-g-n   malignant
m-a-l-e-s     malice
m-a-l-e-sh    malicious
m-a-l-e-v     malevolent
m-a-l-f-e-s-nt  maleficent
m-a-l-i-n-e   malignly
m-a-l-k-tn-t  malcontent
m-a-l-p-e-t (e2)  malapert
m-a-l-p-r-k-t  malpractice
m-a-l-v-e-s-sh  malversation
m-a-m-l-a-d (a2)  marmalade
m-a-n         main, Maine, man
m-a-n/k       maniacal; cf. mn/k
m-a-n-a-s     mayonnaise
m-a-n-e       mainly, manly
m-a-ng-a-n-e-s  manganese
m-a-n-k-i     mankind
m-a-n-s       man's
m-a-p         map
m-a-p-l       maple
m-a-p-s       maps
m-a-r         mayor; cf. m-a (a2)
m-a-r-a-j-a   maharaja
m-a-r-e       marry
m-a-r-e-d     married
m-a-r-e-n     marine
m-a-r-e-n-e-t  marionette
m-a-r-e-t-l   marital
m-a-r-e-tm    maritume
m-a-r-j       marriage
m-a-r-k       mark
m-a-r-k-e-s   marquise
m-a-r-k-n-e/g  marconigram
m-a-r-k-s     marks
m-a-r-k-t     marked
m-a-r-n       Marion
m-a-r-o-d     maraud
m-a-r-sh      marsh, marshal, martial
m-a-r-u-n     maroon
m-a-r-v       marvel, marvelous
m-a-s         mace, mass, Massachusetts, master, maze
m-a-s (a1-s1 to left of a)  myself
m-a-s (s1)    v. m-a-ss
m-a-s-a       mesa
m-a-s-a-sh    massage
m-a-s-df      mastiff
m-a-s-e       masterly, mastery
m-a-s-e-n-e-s  masterliness
m-a-s-e-r-a   macerate
m-a-s-e-r-k-a  mazurka
m-a-s-f       masterful
m-a-sh-n      machine
m-a-sh-n-s    machines
m-a-s-k-e-u   masculine
m-a-s-k-r     massacre
m-a-s-p-e-s   masterpiece
m-a-s-r-k     masterwork
m-a-ss        maces, mail us, masses, mazes
m-a-s-s       masters
m-a-s-t-e-k   mastic, masticate
m-a-s-v       massive
m-a-t         mat, mate, matter, might
m-a-t/r       maturity
m-a-td-r      matador
m-a-t-e       mighty
m-a-t-e-r     material
m-a-t-e-r/l   materiality
m-a-t-e-r-ya  materially
m-a-t-e-tm (a2)  martyrdom
m-a-th/a-s    mathematics
m-a-th-e-u    Matthew
m-a-th-t-sh   mathematician
m-a-tm        madam
m-a-tn        madden, maiden, matin
m-a-tn-a      matinee
m-a-tn-e      maidenly
m-a-tn-l      maternal
m-a-tn-t-e    maternity
m-a-tn-ye     maternally
m-a-t-r       mature
m-a-t-r-e-mn-e  matrimony
m-a-t-r-e-ss  matrices, mattresses
m-a-t-r-k/u   matriculate
m-a-t-r-s-i   matricide
m-a-u-th      mouth
m-a-v         v. m-a-s-v
m-a-v-r-k     maverick
m-a-x-mn      maximum
m-b-a-g-o     embargo
m-b-a-r-a-s   embarrass
m-b-o         embody
m-b-o-s       embodies, emboss
m-b-r-o-e-d-e-e (e2, e2-e2)  embroidery
m-ch          much
m-ch-mn       Mr. Chairman (Expert)
m-d           Maryland
m-e           Maine (Cen.), me
m-e (e2)      mere
m-e (raised)  meter (1916)
m-e/ (raised)  metr- (1916)
m-e/k         metric (1916)
m-e/p         metropolis (1916)
m-e/p-tn      metropolitan (1916)
m-e-ch-d-i-s  merchandise
m-e-ch-t      merchant
m-e-d         mid
m-e-d/k       medical
m-e-d-a       midday
m-e-d-ea-n (e2)  meridian
m-e-d-e-k     medic, medicate
m-e-d-e-k-m   medicament
m-e-d-e-r-e-s (e2)  muderess
m-e-d-e-r-u-s (e2)  muderous
m-e-d-e-s     medicinal (1916)
m-e-d-e-v     medieval
m-e-d-l       medal, meddle, middle
m-e-d-l-s-m   meddlesome
m-e-d-n-i     midnight
m-e-d-o-k-r   mediocre
m-e-d-s       midst
m-e-d-s-n     medicine
m-e-d-s-n-l   medicinal
m-e-e (e2)    merely
m-e-f/a       mephitic
m-e-f-th-a (th1)  mere fact that (Expert)
m-e-j         merge
m-e-k o-p-r-a-sh  mechanical operation
m-e-k/d       mechanical department
m-e-k/s (s raised)  mechanical superintendent
m-e-k-a-n/k   mechanical
m-e-k-a-n-sh  mechanician
m-e-k-k-d-sh  mechanical condition
m-e-k-n-j-e (e2)  mechanical engineer
m-e-l         meal, mill, Milwaukee
m-e-l-a-n     melancholy
m-e-l-b       Melbourne
m-e-ld-u      mildew
m-e-l-e-f     melifluous
m-e-l-e-n     millennium
m-e-l-e-n-e (e2)  milliner
m-e-l-e-n-e-e (e2)  millinery
m-e-l-e-sh-a  militia
m-e-l-e-t     military
m-e-l-e-t/s-t  militarist, militaristic
m-e-l-e-tn    militant
m-e-l-k       milk
m-e-l-n       melon, million
m-e-l-o-tn    melodeon
m-e-l-r-a     meliorate
m-e-l-s       meals, mills
m-e-m (e2)    merriment (1916)
m-e-m-a-d (e2)  mermaid
m-e-mn-t-o    memento
m-e-n         mean
m-e-n-e       meanly
m-e-n-l       menial
m-e-n-s       means
m-e-r/k       miracle
m-e-r-a-k     miraculous
m-e-r-a-sh    mirage
m-e-r-e       merely (Simp.), merry
m-e-r-e-m     merriment
m-e-r-k       murk
m-e-r-k-e-n-e-s  murkiness
m-e-r-k-r-e   mercury
m-e-r-k-t     mercantile
m-e-r-s-e     mercy
m-e-r-s-e-f (s2-e2)  merciful
m-e-r-s-e-l (s2-e2)  merciless
m-e-r-sh-m    meerschaum
m-e-r-th-l    mirthless
m-e-s         miss
m-e-s-df      mystify
m-e-sh        mission
m-e-sh-r-e    missionary
m-e-sh-u      measure
m-e-sh-u-l    measureless
m-e-sh-u-m-s  measurements
m-e-sh-u-s    measures
m-e-s-j       message
m-e-s-j-e (e2, e2)  messenger
m-e-s-n-e-n   mezzanine
m-e-ss        Mississippi
m-e-s-t       missed
m-e-s-t/f     mystificaton
m-e-s-t-r-e   mystery
m-e-s-t-r-u-s  mysterious
m-e-s-t-ss    mysticism
m-e-t         meat, meet, met, mitt
m-e-t (e2)    merit
m-e-t/s       meetings
m-e-t-b-l-s-m  metabolism
m-e-td-a-t    meditate
m-e-td-sh     meditation
m-e-t-e-g     mitigate
m-e-t-e-k     meticulous
m-e-t-f-r     metaphor
m-e-th        myth
m-e-th-d      method
m-e-t-l       metal
m-e-t-l-k     metallic
m-e-tm        medium
m-e-tm-o-r-f-s  metamorphose
m-e-tm-o-r-f-ss  metamorphosis
m-e-tn        mitten
m-e-t-o-r     meteor
m-e-t-o-r-i   meteorite
m-e-t-r-g     v. m-e-t-l-k
m-e-t-r-k     metric
m-e-t-r-n-o-m  metronome
m-e-t-r-p     metropolis
m-e-t-r-p-o-l  metropolitan
m-e-t-s       meets
m-e-u-l       mule
m-e-u-t       mute
m-e-x         Mexico, mix
m-e-x-t       mixed
m-f/a         emphatic
m-f-a-ss      emphasis, emphasize
m-h-a-m       mayhem
m-h-a-m-tn    Mohammedan
m-h-o-g-n-e   mahogany
m-i           Michigan (Cen.), mind (Expert)
m-i (i2)      admire, mile
m-i/          micr- (Med.)
m-ia-p-ea     myopia
m-i-f (i1)    my friend (Expert)
m-i-g-r-a     migrate
m-i-k-        micro- (S90)
m-i-k-r-b     microbe
m-i-k-r-o-f-n  microphone
m-i-k-r-o-o-g  microorganism
m-i-k-r-o-s-k-p  microscope
m-i-ld        mild
m-i-n         mind, mine
m-i-n-e (e2)  miner, minor
m-i-nt        mined
m-i-s (i1)    minds (Expert)
m-jnt         impend
m-jnt-r-b     impenetrable
m-l-e-s       more or less
m-m           more and more
mn            man (1916), men, Minnesota
mn/f          mummification
mn/g          monogram
mn/k          manacle, monocle (1916, Simp.); cf. m-a-n/k, m-o-n/k
mn/o          monograph
mn/o-s-t      monologist
mn/s          mornings
mn/s-t        monastic
mn-a          memoranda
mn-a-k-r      manicure
mn-a-k-r-e-s  manicurist
mn-a-p        Minneapolis
mn-a-p-n      in my opinion
mn-a-r-e-t    minaret
mn-a-r-k      monarch
mn-a-s        menace
mn-a-sh       menage
mn-a-s-t-r-e  monastery
mn-a-t        in the matter
mn-a-t-e      manatee
mn-a-t-r-e    minatory
mn-b          member (1916), mumble; cf. m-u-m-b
mn-b-r        member
mn-b-r/sh     membership
mn-b-r-s      members
mn-b-sh       membership (1916)
mn-ch-e-s     Manchester
mn-d          mend, mound
mn-d/s (s1)   mendacity
mn-d-a-m-u-s  mandamus
mn-d-a-n      mundane
mn-d-a-r-e-n  mandarin
mn-d-a-sh     mendacious
mn-d-b        mandible
mn-df         Montevideo
mn-e          manly (1916), many, money, mummy; cf. m-u-m-e
mn-e (e2)     manner, manor, mummer
mn-e/o        mimeograph
mn-ea-t-r     miniature
mn-e-d        moneyed
mn-e-k        manic, mimic
mn-e-k-e-n    manikin
mn-e-mn       minimum
mn-e-n-j-i    meningitis
mn-e-p/u      manipulate
mn-e-r/o (o sideways)  mineralogy
mn-e-r-g      many years ago (Expert)
mn-e-r-l      mannerless, mineral
mn-e-s-p      municipal
mn-e-s-t-e (e2)  minister
mn-e-s-t-ye (ye2)  ministers
mn-e-t        minute; cf. mn-u-e-t
mn-e-t-b-a    Manitoba
mn-e-t-e (e1, e2)  monitor
mn-e-th-e-s   many of these
mn-e-t-r-e    monetary
mn-e-t-s      minutes
mn-e-u        menu
mn-f          manufacture, mummify
mn-f-a-k-t-r-e  manufactory
mn-f-e-s      Memphis
mn-f-e-s-o    manifesto
mn-f-e-s-sh   manifestation
mn-f-o-ld     manifold
mn-f-r        manufacturer
m-ng          among
mn-g          moment ago (Expert)
m-ng-s        amongst
mn-h          morning
mn-i (i2)     meanwhile
mn-i-j (i1)   in my judgment (Expert)
mn-i-p-n      in my opinion (DJS Expert)
mn-j          manage
mn-j-e (e1)   mangy
mn-j-e (e2)   manager, manger
mn-j-e-r-l    managerial
mn-l          manual
mn-l-e-th     monolith
mn-o          memorandum
mn-o-d-e      monody
mn-o-g        monagamous, monagamy
mn-o-mn-ea    monomania
mn-o-p-l-a-n  monoplane
mn-o-p-l-e    monopoly
mn-o-r-l      manoral, memorial
mn-o-s-i-d    monoxide
mn-o-th (th2)  mammoth
mn-o-t-i-p    monotype
mn-o-tn-u-s   monotonous
mn-o-t-o-n    monotone
mn-p-s        mumps
mn-r          in the market, manure
mn-r-e        memory
mn-r-e-s      memories
mn-s          men's
mn-s-e        Muncie
mn-s-f (s2)   Mansfield
mn-sh         mansion, mention
mn-sh-d       mentioned
mn-sh-u-df    mensurative
mn-sh-u-sh    mensuration
mn-s-n        monsoon
mn-s-t-e (e2)  minster, monster
mn-s-t-r-a    menstruate
mn-s-t-r-e-l  minstrel
mn-s-t-r-l    menstrual; cf. mn-s-t-r-e-l
mn-t          meant, mint, mount
mn-t/l        mentality
mn-t-b-a-nk   mountebank
mn-td         mandate, mended, minted, mounted
mn-td-r-e     mandatory
mn-t-e-r-e    Monterrey
mn-th         month
mn-th-e       monthly
mn-th-s       months
mn-th-s-g     months ago
mn-t-l        mental
mn-t-l-p-e-s  mantlepiece
mn-tm         in the meantime, meantime
mn-tn         mountain, maintain
mn-tn-d       maintained
mn-tn-r       mountaineer
mn-t-r        mentor
mn-u/m        monumental
mn-u-e-t      minuet
mn-u-m        monument
mn-u-m-sh     manumission
mn-u-s (angle between mn and u)  member of the House (Expert)
mn-u-s-k-r    manuscript
mn-u-t        minute
mn-u-v-r      maneuver
mn-ye (ye2)   manners
m-o           Missouri, most
m-o (raised)  moreover
m-o-b         mob
m-o-b-d       morbid
m-o-b-l       mobile
m-o-b-td-e    morbidity
m-o-d         moderate
m-o-d/r       moderator
m-o-d-e-s     modest
m-o-d-e-s-e   modestly, modesty
m-o-df        modify, mortify, motive
m-o-d-l       model
m-o-d-o-p-r   modus operandi
m-o-e (dash below o)  mostly
m-o-f/o (o sideways)  morphology
m-o-f-e-n     morphine
m-o-k-a-s-e-n  moccasin
m-o-l-e-b-tn-u-m  molybdenum
m-o-l-e-k     molecular, molecule
m-o-l-t       malt, molt
m-o-l-t-e-s   Maltese
m-o-m         moment
m-o-m-e       momently
m-o-m-r-e     momentary
m-o-m-u-m     momentum
m-o-m-u-s     momentous
m-o-n         moan, mourn, mown
m-o-n/k       monocle
m-o-nt        Montana, Montreal
m-o-r         mortgage, mower
m-o-r-a-l     morale
m-o-r-a-t-o-r-m  moratorium
m-o-r-e       mortgagee
m-o-r-e-b-u-nt  moribund
m-o-r-l       moral
m-o-r-o-k     Morocco
m-o-r-o-k-o   morocco
m-o-r-r       mortgagor
m-o-r-tn      mordant
m-o-s-a-k     mosaic
m-o-s-e-l     morsel
m-o-sh        motion
m-o-sh-l      motionless
m-o-s-k       Moscow
m-o-s-o-l-e-m  mausoleum
m-o-t/f       mortification
m-o-t/l       mortality
m-o-t-e (e2)  mortar, motor
m-o-t-l       mortal, mottle
m-o-t-l-e     motley
m-o-tn        modern
m-o-t-o       motto
m-o-t-r-e     mortuary
m-o-t-ye      mortally
m-p           employ (DJS Expert), importance, important
m-p/r         impurity
m-p-a-r-sh    impartial
m-p-a-sh-d    impassioned
m-p-a-sh-t    impatient
m-p-d-e-m     impediment
m-p-e         employee (Expert)
m-p-e-d       impede
m-p-e-df (e2)  imperative
m-p-e-k-b     impeccable
m-p-e-r-k     empiric
m-p-e-r-l     imperial, imperil
m-p-e-r-ss    empiricism
m-p-e-t/b (e2)  imperturbability
m-p-e-t-b (e2)  imperturbable
m-p-e-tn-e-n-s (e2)  impertinence
m-p-e-tn-nt (e2)  impertinent
m-p-e-tn-s (e2)  impedance
m-p-e-u       impure
m-p-e-u/nt    impunity
m-p-e-u-tn    impudent
m-p-i         empire
m-p-ia-t-e    impiety
m-p-k-e-u-n   impecunious
m-p-l         employ, impel
m-p-l-e       employee
m-p-l-e-k     implicate
m-p-l-e-s-t   implicit
m-p-l-m       employment
m-p-l-r       implore
m-p-l-s       impulse
m-p-n-e-tn    impenitent
m-p-o         impose
m-p-o-l-i     impolite
m-p-o-r/nt    importunity
m-p-o-r-m     emporium
m-p-o-r-tn    importune
m-p-o-s       impossible
m-p-o-s-t     impost
m-p-o-s-t-e (e2)  imposter
m-p-o-s-t-r   imposture
m-p-o-tn      importune (Simp.)
m-p-o-tn-t    impotent
m-p-o-v       impoverish
m-p-r         improve, improvement
m-p-r-e-g     impregnable
m-p-r-e-k     imprecate
m-p-r-e-m-a-t-e (e1, e2)  imprimatur
m-p-r-e-s     empress, impress
m-p-r-e-sh    impression
m-p-r-e-s-k-r-b  impresciptible
m-p-r-e-s-mn  imprisonment
m-p-r-e-s-n   imprison
m-p-r-e-s-t   impressed
m-p-r-f-r-a   imperforate
m-p-r-k-t-b   impracticable
m-p-r-p-r-i   impropriety
m-p-r-s-e-p   imperceptible
m-p-r-s-n-a-t  impersonate
m-p-t         impart
m-p-t-u-u-s   impetuous
m-p-u         impute
m-p-u-s       impious
m-r           market, Mr.
m-r-j         mortgage (DJS Expert)
m-r-s         markets, Mrs.
m-r-s-p       Mr. Speaker (Expert)
m-s           Mississippi (Cen.), Ms (S90), must
m-s/s-t-h     misunderstanding
m-s/s-tn      misunderstand
m-s/s-t-u     misunderstood
m-s-b         must be
m-s-ch        mischief
m-s-ch-u-s    michievous
m-s-e-j-n-sh  miscegenation
m-s-e-l       missile
m-s-e-l-a-n   miscellaneous
m-s-e-l-a-n-e-s  miscellanist; cf. m-s-e-l-a-n
m-s-e-l-t-o   mistletoe
m-s-e-r-b     miserable
m-s-e-r-e     misery
m-s-e-u (s2)  misuse
m-s-f-tn      misfortune
m-sh          Michigan, mush
m-s-k-a-l     miscalculate
m-s-l-a       mislike
m-s-l-a-d     mislaid
m-s-n/p       misinterpret
m-ss          Messrs.
m-ss-t        misstate
m-s-t         mistake, mistaken
m-s-t-e       mistakenly
m-s-tm        misdemeanor
m-s-t-r-e-s   mistress
m-s-t-r-e-t   mistreat
m-s-t-r-s     mistrust
m-s-v (s2)    must have
m-t           Montana (Cen.)
mt-e          empty
m-th-n        more than
m-u           move
m-u/b         movability, movable
m-u/f-a-r     multifarious
m-u/g         multigraph
m-u/m-e-l-n-a (a2)  multimillionaire
m-u/p-l       multiple
m-u/p-l/s (s1)  multiplicity
m-u/t-u       multitude
m-u-d         mood, mud
m-u-e         movie
m-u-e-s       movies
m-u-l         mule (1916, Simp.), mull
m-u-l-k       mulct
m-u-m         movement
m-u-m-b       mumble (1916)
m-u-m-e       mummy (1916)
m-u-mn-h      Monday morning
m-u-n         Monday, moon
m-u-n-f-e-s-nt  munificent
m-u-n-i       Monday night
m-u-n-sh      munition
m-u-r/a       muriatic
m-u-s/k       musical
m-u-s-e-k     music
m-u-s-e-k-a-l  musicale
m-u-s-e-m     museum
m-u-s-k-a-tn  muscadine
m-u-s-k-l-r   muscular
m-u-s-k-m-e-l-n  muskmelon
m-u-s-l       muscle, mussel, muzzle
m-u-s-l-a-j   mucilaginous
m-u-s-l-j     mucilage
m-u-t-a       mutate
m-u-th        mother
m-u-th-e-n-e-s  motherliness
m-u-th-l      motherless
m-u-th-l-o    mother-in-law
m-u-th-p-r-l  mother-of-pearl
m-u-t-l       mutual
m-u-t-l-a     mutilate
m-u-tn        mutton
m-u-tn-e      mutiny
m-u-tn-r      mutineer
n             hundred (with figure), in, not
n (raised)    enter, interest (Expert)
n/            enter-, entr-, intel-, inter-, intr-
n/b (intersected)  New Brunswick
n/ch-b        interchangeable
n/d           intrude
n/d (n above line)  entered
n/d (n on line)  inward
n/d-u-k       introduction
n/d-u-k-r-e   introductory
n/d-u-s       introduce
n/d-u-s-t     introduced
n/e-k         intellect, intellectual
n/e-t         introit
n/f (intersected)  Newfoundland
n/f-e-r       interfere
n/g           intrigue
n/h           entering
n/j           intelligence
n/j (intersected)  New Jersey
n/jnt         intelligent
n/k           intricate
n/k-b         intractable
n/k-r-s       intercourse
n/k-s-e       intricacy
n/l           nullity
n/l-o-k       interlock
n/l-o-k-t-e (e2)  interlocutor
n/m           interim, New Mexico
n/m-e-d       intermediate
n/m-e-d-s-o (s2)  intermezzo
n/m-e-tn      intermittent
n/mn          internment
n/mn-a-t      interested in the matter (Expert)
n/mn-b        interminable
n/m-sh        intermission
n/mt          enmity
n/n           intern
n/n-a-sh-l    international
n/n-e-s-n     internecine
n/n-l         internal
n/n-s         entrance
n/n-s-k       intrinsic
n/nt          entrant
n/o-g         interrogate
n/-o-g-v      interrogative
n/o-r         interior
n/p           interpret
n/p/r         interpreter
n/p-d         intrepid
n/p-df        interpretative
n/p-l-a       interpellate; v. n/p-o-l-a
n/p-o-l-a     interpolate
n/r-e-g       interregnum
n/s           interest
n/s (intersected)  New Zealand
n/sh          intrusion
n/s-k (intersected)  Nova Scotia
n/s-k-l/s-t   interscholastic
n/s-s         interests
n/s-t         gnostic
n/s-t-e-s     interstice
n/s-t-e-sh    interstitial
n/s-v         intrusive
n/t           entreat
n/tn          entertain
n/tn-d        entertained
n/tn-m        entertainment
n/tn-o-mn-sh-l  interdenominational
n/u-p/t       interrupted
n/v-e-u       interview
n/v-l         interval
n/v-n-sh      intervention
n-a           name
n-a/          intra- (Med.)
n-a/s-e-p/t   unanticipated
n-a/s-t       intrastate
n-a/t         named
n-a-b-r       neighbor
n-a-b-r/d     neighborhood
n-a-b-r-s     neighbors
n-a-df        native
n-a-d-r/t     unaddressed
n-a-d-sh-th-a  in addition to that
n-a-e         namely
n-a-k-a/t     unacquainted
n-a-k-r       nacre
n-a-k-r-u-s   nacreous
n-a-k-s-b (s2)  unacceptable
n-a-k-ss (s2-s1)  inaccessible
n-a-k-t-b     unaccountable
n-a-k-td-h    unaccomodating
n-a-l         nail
n-a-m         North America
n-a-nk-h      Nanking
n-a-n-o-      nano- (S90)
n-a-n-s-b     unanswerable
n-a-n-s-u-k   nainsook
n-a-n-s-u-l-e  in answer to your letter
n-a-p         nap
n-a-p-o-l-e-n  Napoleon
n-a-r         anywhere, unaware
n-a-r-a       narrate
n-a-r-a/t     unarranged
n-a-r-k/a     narcotic
n-a-r-k-ss    narcosis
n-a-r-o       narrow
n-a-r-o-s-t   narrowest
n-a-r-w-a-l   narwhal
n-a-s (a2)    names
n-a-sh        gnash, nation
n-a-sh-df     national defense (Expert)
n-a-sh-g-v    national government (Expert)
n-a-sh-l      national
n-a-sh-l/s-t  nationalistic
n-a-sh-ye     nationally
n-a-s-l       nasal
n-a-s-ye      nasally
n-a-t         nature (1916)
n-a-t-l       natural (1916)
n-a-t-r       nature
n-a-t-r-l     natural
n-a-t-r-ye    naturally
n-a-u         now
n-a-u-d-a-s   nowadays
n-a-u-th-n    now and then
n-a-v         knave, naval
n-a-v-e       navy
n-a-v-g       navigate
n-b           northbound, unable
n-b-a-l/t     unbalanced
n-b-d-f-d     New Bedford
n-b-e-n       New Bern
n-b-r-e-tn    New Britain
n-b-t         northbound track
n-ch          in which, inch
n-ch/t        unchanged
n-ch-a-t-b (a2)  uncharitable
n-d           North Dakota (Cen.)
n-d-a-k       North Dakota
n-d-a-u/t-e   undoubtedly
n-d-e-d (e2)  endeared
n-d-e-m       endearment
n-df          indifference, indifferent
n-df-a-t      indefatiguable
n-df-e-s-b    indivisible
n-df-n        indefinite
n-df-r        endeavor
n-d-s-i/t     undecided
n-d-u-s       induce
n-e           any, knee, Nebraska (Cen.)
n-e (e2)      near
n-e/r (e2)    nearer
n-e/s-t (e2)  nearest
n-e-b         Nebraska, nibble
n-e-b-l-a     nebula
n-e-b-o       anybody
n-e-d         need
n-e-d-l       needle, needless
n-e-d-s       needs
n-e-d-u/t     uneducated
n-e-e (e2)    nearly
n-e-f-a-r     nefarious
n-e-g         negate, neglect
n-e-g/f       neglectful
n-e-g-df      negative
n-e-g-j       negligence
n-e-g-jnt     negligent
n-e-g-o-sh    negotiate, negotiation
n-e-g-o-sh-s  negotiations
n-e-h         anything
n-e-k         neck
n-e-k-l       nickel
n-e-k-l-e-f   nickeliferous
n-e-k-l-o-tn  nickelodeon
n-e-k-n-a     nickname
n-e-k-r       Nicaragua
n-e-k-r-ch    neckerchief
n-e-k-r-p     necropolis
n-e-k-tn      nickotine
n-e-k-t-u     in a week or two
n-e-k-u       inequality
n-e-m         any more
n-e-mn/t (e2)  undetermined
n-e-mn-a-t (e2)  indeterminate
n-e-mn-e-k    mnemonic
n-e-n (e2)    nearer than
n-e-o-l-e-th  neolithic
n-e-p-n-th-e  nepenthe
n-e-rd-s      in other words (DJS Expert)
n-e-r-s       nurse
n-e-r-s-i-td  nearsighted
n-e-s         knees, next, niece, northeast, notice (Expert)
n-e-s/k-b     inextricable
n-e-s-a-k     inexact
n-e-s-ch      in exchange
n-e-sh-t      nescient
n-e-s-k       northeast corner
n-e-s-k-e-u-b  inexcusable
n-e-s-k-t-e (e2)  northeast quarter
n-e-s-o-r-b   inexorable
n-e-s-o-s-b   inexhaustible
n-e-s-p/t     unexpected
n-e-s-p-l-e-k-b  inexplicable
